"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"20-Jun-2019","EQ","436.05","442.00","429.45","437.15","438.55","440.45","435.49","510.80","344.40",881140,"383,727,081.50",32107
"19-Jun-2019","EQ","443.00","445.20","436.10","441.70","438.55","437.15","440.78","510.80","344.40",959725,"423,026,154.45",47508
"18-Jun-2019","EQ","443.35","445.15","440.05","443.35","441.95","441.70","442.49","510.80","344.40",913332,"404,137,458.80",35712
"17-Jun-2019","EQ","449.50","450.95","440.10","448.15","443.00","443.35","444.33","510.80","344.40",985932,"438,081,559.65",28026
"14-Jun-2019","EQ","454.70","459.90","445.15","452.00","449.50","448.15","454.42","510.80","344.40",1478647,"671,921,750.90",35714
"13-Jun-2019","EQ","444.80","453.65","440.50","440.95","453.40","452.00","448.90","510.80","344.40",1796357,"806,381,170.25",38293
"12-Jun-2019","EQ","446.00","449.40","440.10","445.30","441.30","440.95","444.33","510.80","344.40",641601,"285,080,005.65",44345
"11-Jun-2019","EQ","450.00","450.15","444.50","450.15","445.00","445.30","445.96","510.80","344.40",895285,"399,262,231.90",42662
"10-Jun-2019","EQ","453.00","454.00","442.25","451.40","450.65","450.15","448.50","510.80","344.40",1453151,"651,735,275.65",53730
"07-Jun-2019","EQ","444.95","453.00","434.75","442.25","450.90","451.40","445.95","510.80","344.40",1902550,"848,440,760.75",42114
"06-Jun-2019","EQ","441.15","451.80","440.00","442.70","443.10","442.25","446.55","510.80","344.40",1596991,"713,143,236.35",48608
"04-Jun-2019","EQ","442.50","445.00","435.30","444.00","444.50","442.70","440.77","510.80","344.40",1252624,"552,120,037.35",41328
"03-Jun-2019","EQ","442.00","452.00","441.00","441.65","444.00","444.00","446.60","510.80","344.40",3134716,"1,399,978,298.55",100521
"31-May-2019","EQ","437.00","445.00","436.05","435.60","441.40","441.65","441.60","510.80","344.40",2807954,"1,240,000,459.15",66493
"30-May-2019","EQ","425.00","437.00","423.40","425.65","435.00","435.60","431.69","510.80","344.40",2306375,"995,638,515.95",37833
"29-May-2019","EQ","425.00","426.90","416.45","424.95","425.70","425.65","423.56","510.80","344.40",2095188,"887,442,140.90",39447
"28-May-2019","EQ","424.00","426.00","415.10","422.60","424.70","424.95","422.60","510.80","344.40",1929443,"815,389,933.75",30087
"27-May-2019","EQ","409.00","423.95","406.60","407.95","422.80","422.60","417.58","510.80","344.40",4152835,"1,734,120,458.35",44681
"24-May-2019","EQ","408.00","410.00","399.90","406.30","407.95","407.95","404.96","510.80","344.40",1994086,"807,534,138.55",42569
"23-May-2019","EQ","405.00","411.75","400.00","398.10","405.80","406.30","406.92","510.80","344.40",3772524,"1,535,115,853.80",98985
"22-May-2019","EQ","404.00","406.00","396.30","403.20","398.55","398.10","399.66","510.80","344.40",1088291,"434,941,759.40",40998
"21-May-2019","EQ","400.00","404.00","396.05","397.05","402.65","403.20","400.66","510.80","344.40",2174571,"871,262,006.30",64266
"20-May-2019","EQ","394.00","399.00","391.00","382.55","397.55","397.05","396.15","510.80","344.40",3901916,"1,545,745,090.45",63589
"17-May-2019","EQ","379.75","384.00","374.25","379.90","382.40","382.55","380.28","548.25","344.40",2239697,"851,713,774.60",61785
"16-May-2019","EQ","387.95","389.50","377.40","388.30","379.20","379.90","380.35","548.25","344.40",2766863,"1,052,367,662.00",88857
"15-May-2019","EQ","390.55","394.80","387.45","391.05","388.05","388.30","391.12","548.25","344.40",1668299,"652,512,628.80",54988
"14-May-2019","EQ","396.70","396.70","386.85","402.65","391.05","391.05","391.27","548.25","344.40",6988271,"2,734,291,125.00",183391
"13-May-2019","EQ","409.95","409.95","395.25","410.05","402.70","402.65","402.83","548.25","344.40",3435597,"1,383,975,770.00",71524
"10-May-2019","EQ","410.40","411.95","408.95","409.55","410.00","410.05","410.24","548.25","344.40",2393114,"981,755,703.00",30821
"09-May-2019","EQ","411.00","411.80","407.00","410.25","409.30","409.55","409.46","548.25","344.40",3527797,"1,444,489,869.90",66114
